ENTERPRISEID,CUSTOMERENTERPRISEID,CLIENTENTERPRISEID,CLIENTLOCATIONENTERPRISEID,SECURITYPROVIDERENTERPRISEID,GUARDQUALIFICATIONENTERPRISEID,SERVICELINECURRENTENTERPRISEID,WORKORDERTERMINATIONREASONENTERPRISEID,NUMBER,FULFILLMENTTYPE,CLASS,CATEGORY,POSITION,BILLINGCODE,STARTDATE,ENDDATE,DATECREATEDUTC,DATEMODIFIEDUTC
0E38AE1D-E92E-483B-AF5C-97CC8AA36BBE,Psrm-CUS000001,Psrm-C0000479,Psrm-CL0300951,Psrm-V0006380,Psrm-WOGQ000001,Psrm-SL000008,,E6380.209055,MSP,Terminated,Emergency,Armed Officer 1,odsdispatcher@offdutyservices.com,2023-08-25T03:30:00Z,2023-08-25T03:30:00Z,2023-08-26T10:07:00-07:00,2023-08-26T10:07:00-07:00
C35C768F-9A80-42B9-90B3-7B5BE53288EF,Psrm-CUS000001,Psrm-C0000161,Psrm-CL0127324,Psrm-V0006286,Psrm-WOGQ000002,Psrm-SL000008,,T6286.208223,MSP,Terminated,Temporary,UUG,N/A,2023-08-25T06:00:00Z,2023-08-25T06:00:00Z,2023-08-26T10:07:00-07:00,2023-08-26T10:07:00-07:00
BB10C7DB-1999-4DE8-A916-F0789186BC85,Psrm-CUS000001,Psrm-C0000319,Psrm-CL0300950,Psrm-V0006127,Psrm-WOGQ000002,Psrm-SL000008,,E6127.209047,MSP,Terminated,Emergency,UUG 1,N/A,2023-08-25T10:00:00Z,2023-08-25T10:00:00Z,2023-08-26T10:07:00-07:00,2023-08-26T10:07:00-07:00
F199FD45-0C21-4569-8193-19648B351FCF,Psrm-CUS000001,Psrm-C0000229,Psrm-CL0169935,Psrm-V0002260,Psrm-WOGQ000002,Psrm-SL000008,Psrm-WOTR000001,E2260.209042,MSP,Terminated,Emergency,Outside Officer 1,N/A,2023-08-25T09:00:00Z,2023-08-25T09:00:00Z,2023-08-26T10:07:00-07:00,2023-08-26T10:07:00-07:00
16492A31-9A48-4C0C-98F1-37683D0FDC9B,Psrm-CUS000001,Psrm-C0000191,Psrm-CL0140362,Psrm-V0005665,Psrm-WOGQ000002,Psrm-SL000008,,E5665.208450,MSP,Terminated,Emergency,Service Channel-UUG,254169204/ 254404749,2023-08-25T08:00:00Z,2023-08-25T08:00:00Z,2023-08-26T10:07:00-07:00,2023-08-26T10:07:00-07:00
A572C9AB-9DCA-4E24-8A1E-B22CEC288005,Psrm-CUS000001,Psrm-C0000128,Psrm-CL0108085,Psrm-V0006861,Psrm-WOGQ000002,Psrm-SL000008,Psrm-WOTR000005,E6953.208861,MSP,Terminated,Emergency,UUG1,DSGGN-0000022378.,2023-08-25T07:00:00Z,2023-08-25T07:00:00Z,2023-08-26T10:07:00-07:00,2023-08-26T10:07:00-07:00
120DBFC7-E89F-468C-97D1-189C0C40A709,Psrm-CUS000001,Psrm-C0000058,Psrm-CL0300947,Psrm-V0001309,Psrm-WOGQ000002,Psrm-SL000008,Psrm-WOTR000001,E1309.209027,MSP,Terminated,Emergency,UUG,501484282,2023-08-25T08:00:00Z,2023-08-25T08:00:00Z,2023-08-26T10:07:00-07:00,2023-08-26T10:07:00-07:00
6ABD09C7-A1DD-40D3-9E78-D4BFA6F9E356,Psrm-CUS000001,Psrm-C0000112,Psrm-CL0216223,Psrm-V0004441,Psrm-WOGQ000002,Psrm-SL000008,Psrm-WOTR000001,L4441.164061,MSP,Terminated,Long Term,UUG,N/A,2023-08-24T21:30:00Z,2023-08-24T21:30:00Z,2023-08-26T10:11:00-07:00,2023-08-26T10:11:00-07:00
D4ABA485-F9B0-4129-98FC-93F4FC5E50A1,Psrm-CUS000001,Psrm-C0000007,Psrm-CL0268798,Psrm-V0007061,Psrm-WOGQ000002,Psrm-SL000008,,T7061.208717,MSP,Terminated,Temporary,UNARMED1,254373385/NON-BUDGETED,2023-08-25T19:30:00Z,2023-08-25T19:30:00Z,2023-08-27T10:01:00-07:00,2023-08-27T10:01:00-07:00
01EF3877-16C9-46C9-8C31-D45A5DA8B88F,Psrm-CUS000001,Psrm-C0000183,Psrm-CL0133740,Psrm-V0005349,Psrm-WOGQ000002,Psrm-SL000008,Psrm-WOTR000001,E5349.209126,MSP,Terminated,Emergency,UUG,808132,2023-08-25T21:00:00Z,2023-08-25T21:00:00Z,2023-08-27T10:01:00-07:00,2023-08-27T10:01:00-07:00
64E91023-5E1C-49EC-9807-40DF93EA3075,Psrm-CUS000001,Psrm-C0000286,Psrm-CL0285449,Psrm-V0002013,Psrm-WOGQ000002,Psrm-SL000008,Psrm-WOTR000001,E2013.206008,MSP,Terminated,Emergency,Inside Officer 1,N/A,2023-08-25T20:00:00Z,2023-08-25T20:00:00Z,2023-08-27T10:01:00-07:00,2023-08-27T10:01:00-07:00
FC37B49F-A5FC-4684-A9FB-5BAA2B30300C,Psrm-CUS000001,Psrm-C0000007,Psrm-CL0022083,Psrm-V0003351,Psrm-WOGQ000003,Psrm-SL000007,Psrm-WOTR000001,L3351.199063,MSP,Terminated,Long Term,Off-Duty Officer,budgeted,2023-08-25T21:00:00Z,2023-08-25T21:00:00Z,2023-08-27T10:01:00-07:00,2023-08-27T10:01:00-07:00
4F88528A-30AD-417F-B6D0-F8DA7ED22F87,Psrm-CUS000001,Psrm-C0000007,Psrm-CL0023627,Psrm-V0003351,Psrm-WOGQ000003,Psrm-SL000007,Psrm-WOTR000001,L3351.198817,MSP,Terminated,Long Term,Off-Duty Officer 1,budgeted,2023-08-25T21:00:00Z,2023-08-25T21:00:00Z,2023-08-27T10:01:00-07:00,2023-08-27T10:01:00-07:00
85C5B555-3779-4650-8172-0391864512F7,Psrm-CUS000001,Psrm-C0000007,Psrm-CL0023314,Psrm-V0003351,Psrm-WOGQ000003,Psrm-SL000007,Psrm-WOTR000001,L3351.200456,MSP,Terminated,Long Term,Off-Duty Officer,budgeted,2023-08-25T20:00:00Z,2023-08-25T20:00:00Z,2023-08-27T10:01:00-07:00,2023-08-27T10:01:00-07:00
36BE6815-F34E-4CF3-A8F1-AF1B207D261C,Psrm-CUS000001,Psrm-C0000007,Psrm-CL0020662,Psrm-V0003351,Psrm-WOGQ000003,Psrm-SL000007,Psrm-WOTR000001,L3351.200363,MSP,Terminated,Long Term,Off-Duty Officer,budgeted,2023-08-25T21:00:00Z,2023-08-25T21:00:00Z,2023-08-27T10:01:00-07:00,2023-08-27T10:01:00-07:00
DEB2FC11-C8CE-4FD4-B1EE-EE7480586F55,Psrm-CUS000001,Psrm-C0000007,Psrm-CL0023313,Psrm-V0003351,Psrm-WOGQ000003,Psrm-SL000007,Psrm-WOTR000001,L3351.200455,MSP,Terminated,Long Term,Off-Duty Officer,budgeted,2023-08-25T20:00:00Z,2023-08-25T20:00:00Z,2023-08-27T10:01:00-07:00,2023-08-27T10:01:00-07:00
D0014B05-EFBB-4091-9335-2D4A864108CE,Psrm-CUS000001,Psrm-C0000007,Psrm-CL0020605,Psrm-V0003351,Psrm-WOGQ000003,Psrm-SL000007,Psrm-WOTR000001,L3351.198794,MSP,Terminated,Long Term,Off-Duty Officer,budgeted,2023-08-25T21:00:00Z,2023-08-25T21:00:00Z,2023-08-27T10:01:00-07:00,2023-08-27T10:01:00-07:00
B89B67B9-5AD5-4743-B876-CA70C1D9A8FE,Psrm-CUS000001,Psrm-C0000007,Psrm-CL0020654,Psrm-V0003351,Psrm-WOGQ000003,Psrm-SL000007,Psrm-WOTR000001,L3351.198801,MSP,Terminated,Long Term,Off-Duty Officer,budgeted,2023-08-25T21:00:00Z,2023-08-25T21:00:00Z,2023-08-27T10:01:00-07:00,2023-08-27T10:01:00-07:00
F6460CA8-A461-42F7-84DD-305A105E17B4,Psrm-CUS000001,Psrm-C0000689,Psrm-CL0274833,Psrm-V0006821,Psrm-WOGQ000002,Psrm-SL000008,,E6821.208527,MSP,Terminated,Emergency,Unarmed Officer 1,N/A,2023-08-25T20:00:00Z,2023-08-25T20:00:00Z,2023-08-27T10:01:00-07:00,2023-08-27T10:01:00-07:00
1E819766-1EAB-4D3B-8ADC-A4A388881378,Psrm-CUS000001,Psrm-C0000007,Psrm-CL0020656,Psrm-V0003351,Psrm-WOGQ000003,Psrm-SL000007,Psrm-WOTR000001,L3351.198800,MSP,Terminated,Long Term,Off-Duty Officer 1,budgeted,2023-08-25T21:00:00Z,2023-08-25T21:00:00Z,2023-08-27T10:01:00-07:00,2023-08-27T10:01:00-07:00
88AC04A5-5298-4F36-A0F4-0DA206D2F466,Psrm-CUS000001,Psrm-C0000007,Psrm-CL0020693,Psrm-V0003351,Psrm-WOGQ000003,Psrm-SL000007,Psrm-WOTR000001,L3351.198822,MSP,Terminated,Long Term,Off-Duty Officer 1,budgeted,2023-08-25T21:00:00Z,2023-08-25T21:00:00Z,2023-08-27T10:01:00-07:00,2023-08-27T10:01:00-07:00
ED602B9F-D7FE-42E8-B797-F0E22F939C2F,Psrm-CUS000001,Psrm-C0000161,Psrm-CL0127612,Psrm-V0006127,Psrm-WOGQ000002,Psrm-SL000008,,E6127.209122,MSP,Terminated,Emergency,UUG,N/A,2023-08-25T21:00:00Z,2023-08-25T21:00:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
1A8BA125-053C-4600-8A29-25DD74C094B8,Psrm-CUS000001,Psrm-C0000007,Psrm-CL0022376,Psrm-V0003351,Psrm-WOGQ000003,Psrm-SL000007,Psrm-WOTR000001,L3351.196390,MSP,Terminated,Long Term,Off-Duty Officer,budgeted,2023-08-25T22:00:00Z,2023-08-25T22:00:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
2EA75DB7-682B-41CB-A7C4-6B6FBE9ECE96,Psrm-CUS000001,Psrm-C0000007,Psrm-CL0020686,Psrm-V0003351,Psrm-WOGQ000003,Psrm-SL000007,Psrm-WOTR000001,L3351.198795,MSP,Terminated,Long Term,Off-Duty Officer 1,budgeted,2023-08-25T21:00:00Z,2023-08-25T21:00:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
101B7D2B-9812-42A6-A5BB-A5A9B384CFD6,Psrm-CUS000001,Psrm-C0000007,Psrm-CL0024716,Psrm-V0003351,Psrm-WOGQ000003,Psrm-SL000007,Psrm-WOTR000001,L3351.198804,MSP,Terminated,Long Term,Off-Duty Officer 1,budgeted,2023-08-25T21:00:00Z,2023-08-25T21:00:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
6D6E9FE3-2B72-4C0E-90C6-6E37E1914123,Psrm-CUS000001,Psrm-C0000236,Psrm-CL0295652,Psrm-V0004667,Psrm-WOGQ000002,Psrm-SL000008,,T4667.207687,MSP,Terminated,Temporary,Inside Officer 1,N/A,2023-08-25T20:15:00Z,2023-08-25T20:15:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
706E8A90-A470-41F9-A6A5-20B4C821E6FF,Psrm-CUS000001,Psrm-C0000183,Psrm-CL0135098,Psrm-V0002497,Psrm-WOGQ000003,Psrm-SL000007,Psrm-WOTR000005,T2497.208420,MSP,Terminated,Temporary,OFF DUTY LE,808132,2023-08-25T21:30:00Z,2023-08-25T21:30:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
431D148B-7A74-4244-B5D4-DCB1F101ECDD,Psrm-CUS000001,Psrm-C0000007,Psrm-CL0022368,Psrm-V0003351,Psrm-WOGQ000003,Psrm-SL000007,Psrm-WOTR000001,L3351.198793,MSP,Terminated,Long Term,Off-Duty Officer 1,budgeted,2023-08-25T21:00:00Z,2023-08-25T21:00:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
883BA2CA-A030-43B3-A332-6CAD4657AA9C,Psrm-CUS000001,Psrm-C0000007,Psrm-CL0023443,Psrm-V0006760,Psrm-WOGQ000003,Psrm-SL000007,Psrm-WOTR000001,L6760.195220,MSP,Terminated,Long Term,Off-Duty Officer,budgeted,2023-08-25T21:00:00Z,2023-08-25T21:00:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
F255AC4D-FAC7-451C-AB0B-D7D968D5AAE2,Psrm-CUS000001,Psrm-C0000007,Psrm-CL0020684,Psrm-V0003351,Psrm-WOGQ000003,Psrm-SL000007,Psrm-WOTR000001,L3351.198802,MSP,Terminated,Long Term,Off-Duty Officer,budgeted,2023-08-25T21:00:00Z,2023-08-25T21:00:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
34F222DF-5D33-4D95-A40F-24C39D646C5B,Psrm-CUS000001,Psrm-C0000007,Psrm-CL0020647,Psrm-V0003351,Psrm-WOGQ000003,Psrm-SL000007,Psrm-WOTR000001,L3351.198806,MSP,Terminated,Long Term,Off-Duty Officer,budgeted,2023-08-25T21:00:00Z,2023-08-25T21:00:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
5037FE60-D49C-459B-8550-BDEB40CCDAD8,Psrm-CUS000001,Psrm-C0000575,Psrm-CL0250887,Psrm-V0002291,Psrm-WOGQ000002,Psrm-SL000008,,T2291.206222,MSP,Terminated,Temporary,Suit & Tie Officer,251484604,2023-08-25T22:00:00Z,2023-08-25T22:00:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
261C5843-E938-4A0C-9DFA-1E11775E525B,Psrm-CUS000001,Psrm-C0000075,Psrm-CL0062457,Psrm-V0005287,Psrm-WOGQ000002,Psrm-SL000008,,E5287.207641,MSP,Terminated,Emergency,UUG,N/A,2023-08-25T22:15:00Z,2023-08-25T22:15:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
5852E6B1-0894-499E-8D31-580C00274090,Psrm-CUS000001,Psrm-C0000287,Psrm-CL0231212,Psrm-V0006481,Psrm-WOGQ000002,Psrm-SL000008,Psrm-WOTR000001,L6481.169474,MSP,Terminated,Long Term,UUG-3,N/A,2023-08-25T22:30:00Z,2023-08-25T22:30:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
EC9B3BAC-AC88-4863-8063-5B54687A1439,Psrm-CUS000001,Psrm-C0000007,Psrm-CL0022379,Psrm-V0003351,Psrm-WOGQ000003,Psrm-SL000007,Psrm-WOTR000001,L3351.196391,MSP,Terminated,Long Term,Off-Duty Officer,budgeted,2023-08-25T22:00:00Z,2023-08-25T22:00:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
BBAD55ED-3DD8-4502-BE01-70171218FDDB,Psrm-CUS000001,Psrm-C0000007,Psrm-CL0020623,Psrm-V0003351,Psrm-WOGQ000003,Psrm-SL000007,Psrm-WOTR000001,L3351.197093,MSP,Terminated,Long Term,Off-Duty Officer,budgeted,2023-08-25T21:00:00Z,2023-08-25T21:00:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
A7BBF4F5-0115-476B-882A-BF259AEEB31F,Psrm-CUS000001,Psrm-C0000161,Psrm-CL0126983,Psrm-V0007374,Psrm-WOGQ000002,Psrm-SL000008,,T7375.208697,MSP,Terminated,Temporary,UUG,N/A,2023-08-26T06:00:00Z,2023-08-26T06:00:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
B38BC520-7A7F-4626-BF73-9BA19DEFADF4,Psrm-CUS000001,Psrm-C0000161,Psrm-CL0127094,Psrm-V0006499,Psrm-WOGQ000002,Psrm-SL000008,,T6499.208714,MSP,Terminated,Temporary,UUG,N/A,2023-08-26T06:00:00Z,2023-08-26T06:00:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
2FCB3645-5FE0-4032-ABA9-B284F87FACA0,Psrm-CUS000001,Psrm-C0000046,Psrm-CL0027996,Psrm-V0002301,Psrm-WOGQ000002,Psrm-SL000008,,E7001.208381,MSP,Terminated,Emergency,Parking Lot Patrol 1,N/A,2023-08-25T22:00:00Z,2023-08-25T22:00:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
B4D4E406-B0D6-4583-842C-5B859778A81F,Psrm-CUS000001,Psrm-C0000046,Psrm-CL0029176,Psrm-V0006757,Psrm-WOGQ000002,Psrm-SL000008,,T6757.208534,MSP,Terminated,Temporary,Deterrent 1,N/A,2023-08-25T22:00:00Z,2023-08-25T22:00:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
874DE2DD-1727-44FD-80A0-FC5FB7E76D72,Psrm-CUS000001,Psrm-C0000001,Psrm-CL0004101,Psrm-V0006757,Psrm-WOGQ000001,Psrm-SL000008,,E6944.209106,MSP,Terminated,Emergency,Armed deterrent,Billing Code Requested,2023-08-25T22:15:00Z,2023-08-25T22:15:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
06F3F824-E19A-48F2-A811-452DAA0B6383,Psrm-CUS000001,Psrm-C0000191,Psrm-CL0140369,Psrm-V0004853,Psrm-WOGQ000002,Psrm-SL000008,,E4853.206186,MSP,Terminated,Emergency,Service Channel-UUG,251849322,2023-08-26T07:00:00Z,2023-08-26T07:00:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
1D875D0D-F8CD-4522-9456-63ECE3A4B979,Psrm-CUS000001,Psrm-C0000007,Psrm-CL0235818,Psrm-V0006760,Psrm-WOGQ000003,Psrm-SL000007,Psrm-WOTR000001,L6760.195219,MSP,Terminated,Long Term,Off-Duty Officer,budgeted,2023-08-25T23:00:00Z,2023-08-25T23:00:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
3E29C346-2FDC-4801-A3D8-E4DD23CBBE1B,Psrm-CUS000001,Psrm-C0000007,Psrm-CL0023269,Psrm-V0003351,Psrm-WOGQ000003,Psrm-SL000007,Psrm-WOTR000001,L3351.200364,MSP,Terminated,Long Term,Off-Duty Officer,budgeted,2023-08-25T22:00:00Z,2023-08-25T22:00:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
48759C2C-2CA2-48D6-93E0-E27ABEEF2216,Psrm-CUS000001,Psrm-C0000198,Psrm-CL0234512,Psrm-V0006922,Psrm-WOGQ000002,Psrm-SL000008,Psrm-WOTR000001,T6922.206759,MSP,Terminated,Temporary,UUG,2023-020-012,2023-08-26T01:00:00Z,2023-08-26T01:00:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
C765CEA4-816C-4EBF-8FB2-F326FB4D49A4,Psrm-CUS000001,Psrm-C0000789,Psrm-CL0295908,Psrm-V0007028,Psrm-WOGQ000002,Psrm-SL000008,,T7028.209094,MSP,Terminated,Temporary,Unarmed Officer 2,N/A,2023-08-26T05:00:00Z,2023-08-26T05:00:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
CDFDBADA-E253-485A-A42C-4FC5D8F51A8A,Psrm-CUS000001,Psrm-C0000183,Psrm-CL0135253,Psrm-V0006820,Psrm-WOGQ000002,Psrm-SL000008,,E6820.205829,MSP,Terminated,Emergency,UUG,808132,2023-08-26T06:00:00Z,2023-08-26T06:00:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
30805672-5B6C-4ED4-8277-2AE220DE6559,Psrm-CUS000001,Psrm-C0000161,Psrm-CL0126724,Psrm-V0005643,Psrm-WOGQ000002,Psrm-SL000008,,T5643.208338,MSP,Terminated,Temporary,UUG,N/A,2023-08-26T06:00:00Z,2023-08-26T06:00:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
DD5E45AE-700F-43EF-80D0-FFEDB49145B1,Psrm-CUS000001,Psrm-C0000161,Psrm-CL0127034,Psrm-V0006489,Psrm-WOGQ000002,Psrm-SL000008,,T6489.208964,MSP,Terminated,Temporary,UUG,N/A,2023-08-26T06:00:00Z,2023-08-26T06:00:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
11AD4077-A085-4FD1-8D67-761F67EB9B8E,Psrm-CUS000001,Psrm-C0000183,Psrm-CL0234652,Psrm-V0006139,Psrm-WOGQ000002,Psrm-SL000008,,E6139.208451,MSP,Terminated,Emergency,UUG,808132,2023-08-26T07:00:00Z,2023-08-26T07:00:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
0E2C41FE-5657-44DD-9F0C-B045571E6289,Psrm-CUS000001,Psrm-C0000261,Psrm-CL0216353,Psrm-V0006886,Psrm-WOGQ000002,Psrm-SL000008,,T6886.208822,MSP,Terminated,Temporary,Inside Officer 1,334677,2023-08-26T07:00:00Z,2023-08-26T07:00:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
A4253015-72E5-4967-872D-F9B6BBFDFD48,Psrm-CUS000001,Psrm-C0000007,Psrm-CL0020677,Psrm-V0003351,Psrm-WOGQ000003,Psrm-SL000007,Psrm-WOTR000001,L3351.198819,MSP,Terminated,Long Term,Off-Duty Officer 1,budgeted,2023-08-25T21:00:00Z,2023-08-25T21:00:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
C407B11B-BF70-4C5C-AB15-D50A08DDDB37,Psrm-CUS000001,Psrm-C0000007,Psrm-CL0020629,Psrm-V0003351,Psrm-WOGQ000003,Psrm-SL000007,Psrm-WOTR000001,L3351.198798,MSP,Terminated,Long Term,Off-Duty Officer,budgeted,2023-08-25T21:00:00Z,2023-08-25T21:00:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
51BD34D8-EC2D-4EA0-B869-61D483EBD8F8,Psrm-CUS000001,Psrm-C0000183,Psrm-CL0134222,Psrm-V0004194,Psrm-WOGQ000002,Psrm-SL000008,Psrm-WOTR000001,E4194.209032,MSP,Terminated,Emergency,UUG,808132,2023-08-26T07:00:00Z,2023-08-26T07:00:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
9DD9A576-F3FE-4EDF-A785-F1B68BB54DBE,Psrm-CUS000001,Psrm-C0000183,Psrm-CL0258663,Psrm-V0001067,Psrm-WOGQ000002,Psrm-SL000008,,E1067.209156,MSP,Terminated,Emergency,UUG,808132,2023-08-26T07:00:00Z,2023-08-26T07:00:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
B6CDCC5D-0195-4C49-BAB5-1400B3C73E10,Psrm-CUS000001,Psrm-C0000191,Psrm-CL0140546,Psrm-V0006218,Psrm-WOGQ000002,Psrm-SL000008,,E7321.207497,MSP,Terminated,Emergency,UUG,253342178,2023-08-26T07:00:00Z,2023-08-26T07:00:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
33C3F81E-5803-4309-BC40-5546A44FB770,Psrm-CUS000001,Psrm-C0000211,Psrm-CL0173362,Psrm-V0006418,Psrm-WOGQ000002,Psrm-SL000008,,E6418.207471,MSP,Terminated,Emergency,UUG,N/A,2023-08-26T07:30:00Z,2023-08-26T07:30:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
EA630F6D-5FEE-4279-9790-B751C9254EF1,Psrm-CUS000001,Psrm-C0000157,Psrm-CL0123006,Psrm-V0005289,Psrm-WOGQ000002,Psrm-SL000008,,E5289.209151,MSP,Terminated,Emergency,UUG,N/A,2023-08-26T08:00:00Z,2023-08-26T08:00:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
6241EAA0-0A32-4515-A0D4-BC16B2E55ABE,Psrm-CUS000001,Psrm-C0000007,Psrm-CL0235821,Psrm-V0006760,Psrm-WOGQ000003,Psrm-SL000007,Psrm-WOTR000001,L6760.195217,MSP,Terminated,Long Term,Off-Duty Officer,budgeted,2023-08-25T21:00:00Z,2023-08-25T21:00:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
E919C702-9D48-49EA-880C-F6CA4AA40A47,Psrm-CUS000001,Psrm-C0000162,Psrm-CL0128450,Psrm-V0004953,Psrm-WOGQ000002,Psrm-SL000008,,T4953.208296,MSP,Terminated,Temporary,UUG,2546486,2023-08-25T22:00:00Z,2023-08-25T22:00:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
BB0DD13B-D36C-4E85-9799-00EAC7654470,Psrm-CUS000001,Psrm-C0000183,Psrm-CL0134799,Psrm-V0006028,Psrm-WOGQ000002,Psrm-SL000008,,E6028.209160,MSP,Terminated,Emergency,UUG,808132,2023-08-26T07:00:00Z,2023-08-26T07:00:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
89EB8C86-F585-4A89-AAD9-BC87DF289040,Psrm-CUS000001,Psrm-C0000216,Psrm-CL0157805,Psrm-V0005417,Psrm-WOGQ000002,Psrm-SL000008,,T5417.208632,MSP,Terminated,Temporary,Service Channel-UUG,254293497,2023-08-26T08:30:00Z,2023-08-26T08:30:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
A3387FFD-ED28-4130-8D40-A4D3F28EAC18,Psrm-CUS000001,Psrm-C0000594,Psrm-CL0292921,Psrm-V0006757,Psrm-WOGQ000002,Psrm-SL000008,,T6757.206850,MSP,Terminated,Temporary,Unarmed Officer 1,N/A,2023-08-26T16:00:00Z,2023-08-26T16:00:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
098739B2-19C1-47DE-B9D7-7CA0734A9757,Psrm-CUS000001,Psrm-C0000007,Psrm-CL0243169,Psrm-V0006760,Psrm-WOGQ000003,Psrm-SL000007,Psrm-WOTR000001,L6760.195218,MSP,Terminated,Long Term,Off-Duty Officer,budgeted,2023-08-25T21:00:00Z,2023-08-25T21:00:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
52DE26B6-380F-4E14-A7A4-815B8845FC10,Psrm-CUS000001,Psrm-C0000286,Psrm-CL0294096,Psrm-V0005769,Psrm-WOGQ000002,Psrm-SL000008,,T5769.208098,MSP,Terminated,Temporary,Inside Officer 1,N/A,2023-08-26T10:00:00Z,2023-08-26T10:00:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
A2EB5600-4969-43E0-8317-461F91069D97,Psrm-CUS000001,Psrm-C0000007,Psrm-CL0023295,Psrm-V0005202,Psrm-WOGQ000002,Psrm-SL000008,Psrm-WOTR000003,L5202.177957,MSP,Terminated,Long Term,UNARMED2,Budgeted,2023-08-25T23:00:00Z,2023-08-25T23:00:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
019C9323-AA26-4E19-8485-1A1716018D88,Psrm-CUS000001,Psrm-C0000007,Psrm-CL0020359,Psrm-V0005390,Psrm-WOGQ000003,Psrm-SL000007,Psrm-WOTR000001,L5390.202182,MSP,Terminated,Long Term,Off-Duty Officer,Budgeted,2023-08-25T23:05:00Z,2023-08-25T23:05:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
091B7E0D-1FC5-4101-8127-34B69678AAC3,Psrm-CUS000001,Psrm-C0000161,Psrm-CL0126755,Psrm-V0004842,Psrm-WOGQ000002,Psrm-SL000008,,E4842.209145,MSP,Terminated,Emergency,UUG,N/A,2023-08-26T16:00:00Z,2023-08-26T16:00:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
417B5AF6-271C-4F77-BA0B-823E402D0450,Psrm-CUS000001,Psrm-C0000445,Psrm-CL0295831,Psrm-V0005179,Psrm-WOGQ000002,Psrm-SL000008,Psrm-WOTR000001,E5179.195727,MSP,Terminated,Emergency,Parking Lot Patrol 1,N/A,2023-08-26T06:00:00Z,2023-08-26T06:00:00Z,2023-08-27T10:02:00-07:00,2023-08-27T10:02:00-07:00
